Timestamp,filename,first_lat,first_lon,last_lat,last_lon
1723736846.0,maschsee_2024_08_15_15_47_26_215_downsampled,52.35317895,9.74123725,52.353196517,9.74122645
1723736966.0,maschsee_2024_08_15_15_49_26_216_downsampled,52.353196517,9.74122645,52.353191083,9.741255567
1723737086.0,maschsee_2024_08_15_15_51_26_217_downsampled,52.353191083,9.7412556,52.353213933,9.741247667
1723737206.0,maschsee_2024_08_15_15_53_26_218_downsampled,52.353214883,9.7412455,52.353201183,9.741244283
1723737326.0,maschsee_2024_08_15_15_55_26_219_downsampled,52.353201183,9.741244283,52.353220667,9.7412303
1723737446.0,maschsee_2024_08_15_15_57_26_220_downsampled,52.353220433,9.741229067,52.353203183,9.741236417
1723737566.0,maschsee_2024_08_15_15_59_26_221_downsampled,52.353203183,9.741236417,52.353193867,9.741244283
1723737686.0,maschsee_2024_08_15_16_01_26_222_downsampled,52.353193867,9.741244283,52.353218583,9.741252517
1723737806.0,maschsee_2024_08_15_16_03_26_223_downsampled,52.353218583,9.741252517,52.353197383,9.741287433
1723737926.0,maschsee_2024_08_15_16_05_26_224_downsampled,52.353197283,9.741286867,52.353214183,9.74123895
1723738046.0,maschsee_2024_08_15_16_07_26_225_downsampled,52.353214183,9.74123895,52.3532126,9.7412558
1723738166.0,maschsee_2024_08_15_16_09_26_226_downsampled,52.3532126,9.7412558,52.353188967,9.741244167
1723738286.0,maschsee_2024_08_15_16_11_26_227_downsampled,52.353188967,9.7412441,52.3531974,9.741242283
1723738406.0,maschsee_2024_08_15_16_13_26_228_downsampled,52.3531975,9.741242067,52.353205783,9.741240083
1723738526.0,maschsee_2024_08_15_16_15_26_229_downsampled,52.353205717,9.741240167,52.3532096,9.741225433
1723738646.0,maschsee_2024_08_15_16_17_26_230_downsampled,52.353209583,9.741225433,52.353202467,9.741239033
1723738766.0,maschsee_2024_08_15_16_19_26_231_downsampled,52.35320245,9.741239033,52.353208383,9.741270517
1723738886.0,maschsee_2024_08_15_16_21_26_232_downsampled,52.353208383,9.741270517,52.353192133,9.741221283
